,row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,city,country,state,region,postal_code,product_name,sub-category,category
7198,4039,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,OFF-PA-10000528,21.12,4,0.0,9.504,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,Xerox 1981,Paper,Office Supplies
9416,4040,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,TEC-MA-10003183,767.952,6,0.2,287.982,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,DYMO CardScan Personal V9 Business Card Scanner,Machines,Technology
5682,4041,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,OFF-BI-10003305,14.352,3,0.2,4.6644,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,Avery Hanging File Binders,Binders,Office Supplies
1481,4042,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,TEC-PH-10001425,191.976,3,0.2,19.1976,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,Mophie Juice Pack Helium for iPhone,Phones,Technology
6911,4043,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,OFF-LA-10001474,274.77,9,0.0,126.3942,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,Avery 477,Labels,Office Supplies
9419,4044,CA-2014-110786,12/29/2014,1/2/2015,Standard Class,AJ-10795,FUR-FU-10000672,70.56,6,0.0,23.9904,Anthony Johnson,Corporate,Saint Petersburg,United States,Florida,South,33710,"Executive Impressions 10"" Spectator Wall Clock",Furnishings,Furniture
6859,4045,CA-2015-137750,6/25/2015,6/30/2015,Standard Class,JF-15565,FUR-FU-10001979,204.85,5,0.0,57.358,Jill Fjeld,Consumer,Dallas,United States,Texas,Central,75081,Dana Halogen Swing-Arm Architect Lamp,Furnishings,Furniture
7402,4046,CA-2015-136378,4/2/2015,4/7/2015,Standard Class,CS-11845,OFF-BI-10003707,9.156,3,0.8,-13.734000000000002,Cari Sayre,Corporate,Seattle,United States,Washington,West,98105,Aluminum Screw Posts,Binders,Office Supplies
9073,4047,CA-2017-100356,10/21/2017,10/25/2017,Standard Class,SP-20920,OFF-AP-10002191,23.992,2,0.8,-62.3792,Susan Pistek,Consumer,Los Angeles,United States,California,West,90036,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Appliances,Office Supplies
9827,4048,US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,OFF-PA-10000501,80.88,3,0.0,39.6312,Katrina Edelman,Corporate,Bristol,United States,Tennessee,South,37620,Petty Cash Envelope,Paper,Office Supplies
8825,4049,US-2015-166520,7/16/2015,7/19/2015,First Class,KE-16420,TEC-AC-10001990,599.9,10,0.0,191.968,Katrina Edelman,Corporate,Bristol,United States,Tennessee,South,37620,Kensington Orbit Wireless Mobile Trackball for PC and Mac,Accessories,Technology
8210,4050,CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,FUR-FU-10003601,276.69,3,0.0,49.8042,George Ashbrook,Consumer,San Francisco,United States,California,West,94122,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furnishings,Furniture
3773,4051,CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,FUR-CH-10001891,172.764,2,0.1,32.6332,George Ashbrook,Consumer,San Francisco,United States,California,West,94122,Global Deluxe Office Fabric Chairs,Chairs,Furniture
9139,4052,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-AR-10003469,4.224,3,0.2,1.4784,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Nontoxic Chalk,Art,Office Supplies
9381,4053,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004175,409.272,2,0.4,-81.8544,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,"Hon 30"" x 60"" Table with Locking Drawer",Tables,Furniture
1534,4054,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-LA-10002945,55.44,11,0.2,18.018,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Labels,Office Supplies
8970,4055,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-PA-10000533,20.928,4,0.2,6.8016,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Southworth Parchment Paper & Envelopes,Paper,Office Supplies
4429,4056,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,OFF-ST-10004459,1801.632,6,0.2,-337.806,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Tennsco Single-Tier Lockers,Storage,Office Supplies
417,4057,CA-2014-122931,9/29/2014,10/3/2014,Standard Class,SM-20950,FUR-TA-10004147,67.176,1,0.4,-20.1528,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Hon 4060 Series Tables,Tables,Furniture
159,4058,CA-2014-163034,11/24/2014,11/28/2014,Standard Class,DK-12985,OFF-ST-10000046,646.2,5,0.2,-8.0775,Darren Koutras,Consumer,Henderson,United States,Kentucky,South,42420,Fellowes Super Stor/Drawer Files,Storage,Office Supplies
2065,4059,CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,TEC-PH-10004774,72.744,7,0.2,-15.4581,Lena Creighton,Consumer,Roseville,United States,California,West,95661,Gear Head AU3700S Headset,Phones,Technology
4641,4060,CA-2015-124058,11/20/2015,11/24/2015,Standard Class,LC-16885,FUR-CH-10000595,572.16,3,0.2,35.76,Lena Creighton,Consumer,Roseville,United States,California,West,95661,Safco Contoured Stacking Chairs,Chairs,Furniture
2166,4061,CA-2016-129196,11/1/2016,11/7/2016,Standard Class,XP-21865,TEC-AC-10002473,68.112,3,0.2,17.8794,Xylona Preis,Consumer,San Diego,United States,California,West,92024,Maxell 4.7GB DVD-R,Accessories,Technology
7904,4062,US-2015-138716,9/17/2015,9/20/2015,First Class,CS-11845,OFF-BI-10001628,25.032,3,0.2,7.8225,Cari Sayre,Corporate,Seattle,United States,Washington,West,98105,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Binders,Office Supplies
1034,4063,US-2016-122182,3/10/2016,3/14/2016,Standard Class,BD-11770,TEC-AC-10002800,39.992,1,0.2,7.4985,Bryan Davis,Consumer,Houston,United States,Texas,Central,77070,Plantronics Audio 478 Stereo USB Headset,Accessories,Technology
5163,4064,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,OFF-AR-10002766,20.016,9,0.2,1.7514,Denise Leinenbach,Consumer,Las Cruces,United States,New Mexico,West,88001,Prang Drawing Pencil Set,Art,Office Supplies
2540,4065,US-2014-130358,6/23/2014,6/26/2014,First Class,DL-13330,OFF-SU-10002522,3.104,1,0.2,0.3492,Denise Leinenbach,Consumer,Las Cruces,United States,New Mexico,West,88001,Acme Kleen Earth Office Shears,Supplies,Office Supplies
7542,4066,CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-FA-10003021,7.52,5,0.2,1.41,Ken Heidel,Corporate,San Antonio,United States,Texas,Central,78207,Staples,Fasteners,Office Supplies
1985,4067,CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-AR-10000634,10.272,3,0.2,0.8988,Ken Heidel,Corporate,San Antonio,United States,Texas,Central,78207,Newell 320,Art,Office Supplies
8176,4068,CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,OFF-LA-10001771,47.808,12,0.2,15.5376,Ken Heidel,Corporate,San Antonio,United States,Texas,Central,78207,Avery 513,Labels,Office Supplies
8181,4069,CA-2014-102673,11/1/2014,11/5/2014,Standard Class,KH-16630,TEC-PH-10004434,978.84,9,0.2,110.1195,Ken Heidel,Corporate,San Antonio,United States,Texas,Central,78207,Cisco IP Phone 7961G VoIP phone - Dark gray,Phones,Technology
6168,4070,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,OFF-BI-10000050,13.14,9,0.8,-21.681,Tom Prescott,Consumer,Seattle,United States,Washington,West,98115,"Angle-D Binders with Locking Rings, Label Holders",Binders,Office Supplies
8275,4071,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,OFF-BI-10002414,10.024,4,0.8,-16.5396,Tom Prescott,Consumer,Seattle,United States,Washington,West,98115,GBC ProClick Spines for 32-Hole Punch,Binders,Office Supplies
7709,4072,CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,FUR-BO-10003159,156.3728,2,0.32,-52.8908,Tom Prescott,Consumer,Seattle,United States,Washington,West,98115,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,Furniture
1420,4073,CA-2015-156104,12/6/2015,12/8/2015,Second Class,NP-18685,TEC-CO-10002095,999.98,2,0.0,449.991,Nora Pelletier,Home Office,Niagara Falls,United States,New York,East,14304,Hewlett Packard 610 Color Digital Copier / Printer,Copiers,Technology
9557,4074,US-2015-164308,9/24/2015,9/27/2015,First Class,SC-20680,TEC-PH-10004120,821.94,6,0.0,213.7044,Steve Carroll,Home Office,Columbus,United States,Georgia,South,31907,AT&T 1080 Phone,Phones,Technology
8356,4075,CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,FUR-FU-10003553,220.064,4,0.2,55.016000000000005,Dana Kaydos,Consumer,Kenosha,United States,Wisconsin,Central,53142,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Furnishings,Furniture
7309,4076,CA-2017-108112,11/15/2017,11/20/2017,Standard Class,DK-12895,FUR-FU-10001488,339.136,4,0.2,0.0,Dana Kaydos,Consumer,Kenosha,United States,Wisconsin,Central,53142,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furnishings,Furniture
4073,4077,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,OFF-BI-10003094,7.04,2,0.0,3.3088,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Self-Adhesive Ring Binder Labels,Binders,Office Supplies
3203,4078,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,OFF-FA-10003472,5.04,4,0.0,0.2016,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,Bagged Rubber Bands,Fasteners,Office Supplies
6658,4079,CA-2015-100685,12/19/2015,12/21/2015,Second Class,SM-20950,OFF-PA-10001289,116.28,3,0.0,56.9772,Suzanne McNair,Corporate,Greenville,United States,North Carolina,South,27834,White Computer Printout Paper by Universal,Paper,Office Supplies
4585,4080,CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,TEC-PH-10002293,47.976000000000006,3,0.2,4.7976,Lynn Smith,Consumer,Gladstone,United States,Missouri,Central,64118,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Phones,Technology
6005,4081,CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,OFF-PA-10000380,60.048,9,0.2,22.518,Katrina Edelman,Corporate,Bristol,United States,Tennessee,South,37620,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Paper,Office Supplies
2783,4082,CA-2016-140417,9/25/2016,9/29/2016,Standard Class,KE-16420,OFF-BI-10004828,5.022,1,0.7,-3.5154,Katrina Edelman,Corporate,Bristol,United States,Tennessee,South,37620,GBC Poly Designer Binding Covers,Binders,Office Supplies
5863,4083,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,OFF-BI-10004632,182.99400000000003,3,0.8,-320.2395,Matthew Clasen,Corporate,Saint Louis,United States,Missouri,Central,63116,Ibico Hi-Tech Manual Binding System,Binders,Office Supplies
7870,4084,US-2017-151316,6/24/2017,6/30/2017,Standard Class,MC-17635,OFF-PA-10000327,10.272,3,0.2,3.21,Matthew Clasen,Corporate,Saint Louis,United States,Missouri,Central,63116,Xerox 1971,Paper,Office Supplies
1749,4085,CA-2017-163692,9/7/2017,9/9/2017,First Class,Dp-13240,OFF-BI-10003291,7.857,3,0.7,-6.0237,Dean percer,Home Office,Murray,United States,Utah,West,84107,Wilson Jones Leather-Like Binders with DublLock Round Rings,Binders,Office Supplies
211,4086,CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,TEC-PH-10002275,302.384,2,0.2,30.2384,Linda Cazamias,Corporate,Naperville,United States,Illinois,Central,60540,Mitel 5320 IP Phone VoIP phone,Phones,Technology
1740,4087,CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,OFF-BI-10003291,20.952,3,0.2,7.0713,Linda Cazamias,Corporate,Naperville,United States,Illinois,Central,60540,Wilson Jones Leather-Like Binders with DublLock Round Rings,Binders,Office Supplies
1752,4088,CA-2016-111913,8/4/2016,8/6/2016,Second Class,LC-16930,OFF-BI-10000343,11.784,3,0.2,3.9771,Linda Cazamias,Corporate,Naperville,United States,Illinois,Central,60540,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Binders,Office Supplies
2138,4089,US-2014-156559,8/19/2014,8/26/2014,Standard Class,LH-16900,FUR-BO-10000711,638.82,9,0.0,172.4814,Lena Hernandez,Consumer,Dover,United States,Delaware,East,19901,"Hon Metal Bookcases, Gray",Bookcases,Furniture
7408,4090,CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,OFF-LA-10001297,20.7,2,0.0,9.936,Thomas Boland,Corporate,Houston,United States,Texas,Central,77041,Avery 473,Labels,Office Supplies
5200,4091,CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,OFF-SU-10001574,10.95,3,0.0,3.285,Thomas Boland,Corporate,Houston,United States,Texas,Central,77041,Acme Value Line Scissors,Supplies,Office Supplies
5683,4092,CA-2016-161473,4/1/2016,4/5/2016,Standard Class,TB-21175,OFF-BI-10003305,14.352,3,0.2,4.6644,Thomas Boland,Corporate,Houston,United States,Texas,Central,77041,Avery Hanging File Binders,Binders,Office Supplies
3002,4093,CA-2017-166576,5/16/2017,5/18/2017,First Class,JM-15865,OFF-ST-10002574,221.024,2,0.2,-55.256,John Murray,Consumer,Jamestown,United States,New York,East,14701,"SAFCO Commercial Wire Shelving, Black",Storage,Office Supplies
6208,4094,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,TEC-MA-10000864,3080.0,7,0.0,1416.8,Katrina Willman,Consumer,New York City,United States,New York,East,10009,Cisco 9971 IP Video Phone Charcoal,Machines,Technology
7627,4095,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,TEC-AC-10003289,79.96,4,0.0,18.3908,Katrina Willman,Consumer,New York City,United States,New York,East,10009,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Accessories,Technology
7632,4096,CA-2015-102491,8/24/2015,8/28/2015,Standard Class,KW-16435,TEC-PH-10001619,587.97,3,0.0,170.5113,Katrina Willman,Consumer,New York City,United States,New York,East,10009,LG G3,Phones,Technology
3806,4097,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-PA-10004888,32.4,5,0.0,15.552,Sanjit Chand,Consumer,Concord,United States,California,West,94521,Xerox 217,Paper,Office Supplies
5870,4098,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-ST-10000736,404.9,5,0.0,16.195999999999998,Sanjit Chand,Consumer,Concord,United States,California,West,94521,Carina Double Wide Media Storage Towers in Natural & Black,Storage,Office Supplies
8308,4099,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10001120,9449.95,5,0.0,4630.4755,Sanjit Chand,Consumer,Concord,United States,California,West,94521,Ibico EPK-21 Electric Binding System,Binders,Office Supplies
2246,4100,CA-2014-116904,9/23/2014,9/28/2014,Standard Class,SC-20095,OFF-BI-10000301,12.94,2,0.0,6.47,Sanjit Chand,Consumer,Concord,United States,California,West,94521,GBC Instant Report Kit,Binders,Office Supplies
8761,4101,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-AP-10004655,2.264,1,0.8,-5.2072,Zuschuss Carroll,Consumer,Salem,United States,Oregon,West,97301,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Appliances,Office Supplies
8938,4102,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-AP-10002906,0.444,1,0.8,-1.11,Zuschuss Carroll,Consumer,Salem,United States,Oregon,West,97301,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Appliances,Office Supplies
8942,4103,US-2017-102288,6/19/2017,6/23/2017,Standard Class,ZC-21910,OFF-PA-10000740,146.17600000000002,8,0.2,47.5072,Zuschuss Carroll,Consumer,Salem,United States,Oregon,West,97301,Xerox 1982,Paper,Office Supplies
1541,4104,CA-2017-137456,12/21/2017,12/21/2017,Same Day,RB-19465,FUR-FU-10001940,15.92,2,0.0,7.0048,Rick Bensley,Home Office,Chicago,United States,Illinois,Central,60610,Staple-based wall hangings,Furnishings,Furniture
4313,4105,US-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,TEC-PH-10000439,159.96,5,0.2,17.9955,Jay Kimmel,Consumer,Long Beach,United States,California,West,90805,GE DSL Phone Line Filter,Phones,Technology
8712,4106,US-2017-155999,8/7/2017,8/13/2017,Standard Class,JK-15370,OFF-BI-10000404,13.76,2,0.2,4.644,Jay Kimmel,Consumer,Long Beach,United States,California,West,90805,Avery Printable Repositionable Plastic Tabs,Binders,Office Supplies
1201,4107,US-2016-148334,8/22/2016,8/26/2016,Standard Class,DD-13570,OFF-BI-10003676,4.312,2,0.8,-6.8992,Dorothy Dickinson,Consumer,Houston,United States,Texas,Central,77041,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Binders,Office Supplies
8772,4108,CA-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,OFF-ST-10002486,13.96,2,0.0,0.2792,Marc Crier,Consumer,Lafayette,United States,Louisiana,South,70506,Eldon Shelf Savers Cubes and Bins,Storage,Office Supplies
9889,4109,CA-2015-105599,9/7/2015,9/7/2015,Same Day,MC-17275,FUR-TA-10003837,27.414,3,0.4,-14.1639,Marc Crier,Consumer,Lafayette,United States,Louisiana,South,70506,Anderson Hickey Conga Table Tops & Accessories,Tables,Furniture
1237,4110,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,TEC-PH-10002923,73.98,2,0.0,19.9746,Dionis Lloyd,Corporate,San Francisco,United States,California,West,94110,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,Technology
9032,4111,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,FUR-BO-10004360,160.98,1,0.0,20.9274,Dionis Lloyd,Corporate,San Francisco,United States,California,West,94110,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,Furniture
3489,4112,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,OFF-PA-10002160,17.34,3,0.0,8.4966,Dionis Lloyd,Corporate,San Francisco,United States,California,West,94110,Xerox 1978,Paper,Office Supplies
9101,4113,CA-2015-153717,12/25/2015,1/1/2016,Standard Class,DL-13495,OFF-AR-10002375,3.28,1,0.0,0.9512,Dionis Lloyd,Corporate,San Francisco,United States,California,West,94110,Newell 351,Art,Office Supplies
2352,4114,CA-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,OFF-LA-10000443,8.856,3,0.2,2.9889,Noah Childs,Corporate,Aurora,United States,Colorado,West,80013,Avery 501,Labels,Office Supplies
9606,4115,CA-2015-116687,5/2/2015,5/7/2015,Standard Class,NC-18625,TEC-PH-10001750,158.376,3,0.2,13.8579,Noah Childs,Corporate,Aurora,United States,Colorado,West,80013,Samsung Rugby III,Phones,Technology
5862,4116,CA-2016-163573,11/24/2016,11/27/2016,First Class,AC-10450,OFF-BI-10004632,1219.96,5,0.2,381.2375,Amy Cox,Consumer,Minneapolis,United States,Minnesota,Central,55407,Ibico Hi-Tech Manual Binding System,Binders,Office Supplies
4577,4117,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-BI-10002813,3.168,2,0.2,0.99,Toby Swindell,Consumer,Houston,United States,Texas,Central,77041,Avery Reinforcements for Hole-Punch Pages,Binders,Office Supplies
6179,4118,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-PA-10002005,19.44,3,0.0,9.3312,Toby Swindell,Consumer,Houston,United States,Texas,Central,77041,Xerox 225,Paper,Office Supplies
494,4119,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-ST-10000060,454.86,7,0.0,54.5832,Toby Swindell,Consumer,Houston,United States,Texas,Central,77041,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Storage,Office Supplies
4720,4120,CA-2015-153416,11/24/2015,11/29/2015,Standard Class,TS-21340,OFF-BI-10002706,91.392,8,0.2,29.7024,Toby Swindell,Consumer,Houston,United States,Texas,Central,77041,Avery Premier Heavy-Duty Binder with Round Locking Rings,Binders,Office Supplies
9560,4121,CA-2017-117394,9/4/2017,9/10/2017,Standard Class,MM-17920,TEC-AC-10000199,19.04,4,0.2,-1.4280000000000002,Michael Moore,Consumer,San Francisco,United States,California,West,94110,Kingston Digital DataTraveler 8GB USB 2.0,Accessories,Technology
8774,4122,CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,OFF-PA-10002870,37.44,6,0.0,16.848,Liz Pelletier,Consumer,San Francisco,United States,California,West,94110,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Paper,Office Supplies
8779,4123,CA-2017-133823,5/11/2017,5/12/2017,Same Day,LP-17080,OFF-LA-10004545,37.59,3,0.0,17.6673,Liz Pelletier,Consumer,San Francisco,United States,California,West,94110,Avery 50,Labels,Office Supplies
